Website,Code
https://webapp4-qa.asu.edu/programs/t5/majorinfo/ASU00/LAGCUMIN/undergrad/true,
302
https://webapp4-qa.asu.edu/programs/t5/programs/Letter/G/undergrad/false,
302
https://asunews.asu.edu/20150304-asu-human-fossil-discovery,
200
https://schoolofsustainability.asu.edu/degrees/graduate-courses/,
200
http://fullcircle.asu.edu/alumni/asu-alumni-build-masterpiece-for-alma-mater-2/,
200
https://publicservice.asu.edu/giving,
200
https://webapp4-qa.asu.edu/programs/t5/majorinfo/ASU00/LAARBCERT/undergrad/true,
302
https://www.adaptivecurriculum.com/us/,
200
https://webapp4-qa.asu.edu/programs/t5/programs/Letter/A/undergrad/false,
302
https://webapp4-qa.asu.edu/programs/t5/programs/Letter/S/undergrad/false,
302
https://chs.asu.edu/#,
200
https://webapp4-qa.asu.edu/programs/t5/programs/Letter/M/undergrad/false,
302
https://webapp4-qa.asu.edu/programs/t5/programs/Letter/Y/undergrad/false,
302
https://webapp4-qa.asu.edu/programs/t5/majorinfo/ASU00/ARINTMIN/undergrad/true,
302
https://transfer.asu.edu/asuonline,
200
http://www.facebook.com/asupolytechnic,
302
http://students.asu.edu/employment,
301
http://barretthonors.asu.edu/about/,
200
https://webapp4-qa.asu.edu/programs/t5/programs/Letter/Z/undergrad/true#,
302
https://webapp4-qa.asu.edu/programs/t5/programs/Letter/T/undergrad/true#,
302
https://schoolofsustainability.asu.edu/student-experience/residential-community/,
200
https://webapp4-qa.asu.edu/programs/t5/majorinfo/ASU00/ESMSEMIN/undergrad/true,
302
https://graduate.asu.edu/completing-your-degree#tabs-0-content_main-6,
200
https://www.pinterest.com/pin/308567011942654333/,
200
https://asuonline.asu.edu/what-it-costs,
200
https://education.asu.edu/research/centers,
200
https://graduate.asu.edu/completing-your-degree#tabs-0-content_main-5,
200
https://asunews.asu.edu/20150225-range-management-competitions,
200
http://graduate.asu.edu/faculty_staff/policies,
301
http://my.wpcarey.asu.edu/directory/,
302
http://help.asu.edu/,
301
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&demoKey=d&storeId=196905,
200
https://webapp4-qa.asu.edu/programs/t5/majorinfo/ASU00/BAKEICERT/undergrad/true,
302
http://www.bizjournals.com/phoenix/news/2015/02/11/researchers-industry-converge-on-asu-for-rehab.html,
200
https://asuonline.asu.edu/about-us/state-regulatory-authorizations,
200
https://webapp4-qa.asu.edu/programs/t5/majorinfo/ASU00/ESENMMIN/undergrad/true,
302
http://uc.asu.edu/,
301
https://webapp4-qa.asu.edu/programs/t5/programs/Letter/N/undergrad/true#,
302
https://webapp4-qa.asu.edu/programs/t5/programs/Letter/H/undergrad/true#,
302
http://engineering.asu.edu/resources/,
200
https://webapp4-qa.asu.edu/programs/t5/programs/College/CAS/undergrad/false,
302
https://webapp4-qa.asu.edu/programs/t5/graduate/false,
302
https://webapp4-qa.asu.edu/programs/t5/majorinfo/ASU00/BAIBSCERT/undergrad/true,
302
https://cronkite.asu.edu/cronkite-school-opens-registration-nabef-media-sales-institute,
200
https://webapp4-qa.asu.edu/programs/t5/programs/Campus/TEMPE/undergrad/Tempe%20campus/false,
302
http://students.asu.edu/residency,
301
https://sls.asu.edu/,
302
https://publicservice.asu.edu/content/public-administration-and-policy-urbanism-phd,
301
https://schoolofsustainability.asu.edu/about/introductory-videos/,
200
http://conferences.asucollegeoflaw.com/schooltoprison/,
200
http://pandemic.asu.edu/,
302
https://webapp4-qa.asu.edu/programs/t5/majorinfo/ASU00/LAENGMINT/undergrad/true,
302
https://schoolofsustainability.asu.edu/events/events-wrigley-lecture,
301
https://cfo.asu.edu/cfo-education-awareness,
302
https://transfer.asu.edu/CommunityColleges,
200
https://publicservice.asu.edu/content/public-service-academy,
301
https://barretthonors.asu.edu/contact-us/,
200
https://webapp4-qa.asu.edu/programs/t5/programs/Campus/POLY/undergrad/Polytechnic%20campus/true,
302
http://president.asu.edu/contact,
302
https://education.asu.edu/school-partnership-grant-programs,
200
https://cfo.asu.edu/campt,
200
https://weblogin.asu.edu/cgi-bin/login?callapp=https%3A%2F%2Fwebapp4-qa.asu.edu%2Fprograms%2Ft5%2Fprograms%2FLetter%2FK%2Fundergrad%2Ftrue%3Finit%3Dfalse,
302
https://campus.asu.edu/tempe/,
200
http://campus.asu.edu/tempe/,
301
http://barretthonors.asu.edu/news-events/calendar/,
200
https://graduate.asu.edu/graduate-curriculum-development,
200
https://webapp4-qa.asu.edu/programs/t5/majorinfo/ASU00/ARSTDMIN/undergrad/true,
302
https://webapp4-qa.asu.edu/programs/t5/programs/AreaOfInterest/07/undergrad/false,
302
https://webapp4-qa.asu.edu/programs/t5/programs/Letter/C/graduate/false,
302
https://webapp4-qa.asu.edu/programs/t5/programs/AreaOfInterest/01/undergrad/false,
302
https://webapp4-qa.asu.edu/programs/t5/majorinfo/ASU00/HITHAECERT/undergrad/true,
302
https://webapp4-qa.asu.edu/programs/t5/majorinfo/ASU00/ASPRLCERT/undergrad/true,
302
https://students.asu.edu/academic-calendar,
200
https://education.asu.edu/staff,
200
https://transfer.asu.edu/#content,
200
http://www.law.asu.edu/connect/linkedin,
302
https://washingtondc.asu.edu/#building-relationships-with-congress,
200
https://vimeo.com/105184398,
200
https://wpcarey.asu.edu/international-programs/china/english/dba-class-profile,
200
https://webapp4-qa.asu.edu/programs/t5/programs/Letter/P/graduate/false,
302
https://webapp4-qa.asu.edu/programs/t5/programs/AreaOfInterest/04/graduate/false,
302
https://asu.edu/programs,
301
https://transfer.asu.edu/steps,
200
http://barretthonors.asu.edu/#,
200
https://publicservice.asu.edu/content/academic-units,
200
http://herberger.asu.edu/blog,
200
https://webapp4-qa.asu.edu/programs/t5/majorinfo/ASU00/LAAPACERT/undergrad/true,
302
https://nursingandhealth.asu.edu/students,
302
https://webapp4-qa.asu.edu/programs/t5/majorinfo/ASU00/PPRECMIN/undergrad/true,
302
https://campus.asu.edu/polytechnic/research,
200
https://asuonline.asu.edu/online-degree-programs,
200
https://publicservice.asu.edu/content/parks-recreation-management-therapeutic-recreation,
301
https://publicservice.asu.edu/content/transfer-students,
200
https://graduate.asu.edu/about,
200
https://wpcarey.asu.edu/mba-programs/online,
200
http://cfo.asu.edu/emergency-alert,
301
https://cfo.asu.edu/emergency-counseling,
200
https://graduate.asu.edu/pay-for-college,
200
http://ncahlc.org/Criteria-Eligibility-and-Candidacy/criteria-and-core-components.html,
200
http://www.asu.edu/map/interactive/?campus=polytechnic,
200
https://www.asu.edu/map/,
200
https://nursingandhealth.asu.edu/news/nursing-and-health-innovation-ranked-top-4-percent-graduate-nursing-programs,
200
https://webapp4-qa.asu.edu/programs/t5/majorinfo/ASU00/HSCMNMIN/undergrad/true,
302
https://publicservice.asu.edu/content/criminology-and-criminal-justice-ms,
301
http://eoc.pd/,
Weird Error
https://schoolofsustainability.asu.edu/admissions/graduate-info-sessions/,
200
https://webapp4-qa.asu.edu/programs/t5/programs/Letter/B/undergrad/true#,
302
https://webapp4-qa.asu.edu/programs/t5/programs/Campus/TBIRD/graduate/Thunderbird/false,
302
https://schoolofsustainability.asu.edu/admissions/minor-students-faq/,
200
https://cronkite.asu.edu/cronkite-bachelors-degree,
301
http://cns.jmc.asu.edu/cnsdc.php,
200
https://nursingandhealth.asu.edu/programs/nursing/undergraduate/index.htm,
302
https://webapp4-qa.asu.edu/programs/t5/programs/Letter/N/undergrad/true,
302
https://catalog.asu.edu/css,
200
https://students.asu.edu/admission/wue,
200
http://lib.asu.edu/,
301
https://asuonline.asu.edu/become-student/academic-advising,
200
https://twitter.com/asupublicsvc,
200
https://catalog.asu.edu/#main,
200
https://transfer.asu.edu/credits,
200
https://visit.asu.edu/events-list,
200
http://newcollege.asu.edu/,
301
https://wpcarey.asu.edu/about/invest,
200
